,"Дата, время начала","НЯ, ОЯ, КНЯ",Тип явления,Критерий,чрезвычайная пожарная опасность,заморозки,сильный ветер,сильный дождь,сильное гололедно-изморозевое отложение на проводах,аномально жаркая погода,налипание мокрого снега при сильном ветре,гололед,сильный мокрый снег,сильный снег,половодье,паводок,шквал,аномально холодная погода,сильный мороз,град,ливень,сильный ливень,туман
660,2021-02-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
659,2021-02-27,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
658,2021-02-28,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
657,2021-03-01,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
656,2021-03-02,НЯ,Метеорологическое, Очень сильный снег,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
655,2021-03-03,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
654,2021-03-04,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
653,2021-03-05,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
652,2021-03-06,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
651,2021-03-07,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4024,2021-03-07,ОЯ,Метеорологическое, Аномально холодная погода,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
650,2021-03-08,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
649,2021-03-09,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
648,2021-03-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4025,2021-03-11,ОЯ,Метеорологическое, Аномально холодная погода,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
647,2021-03-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4026,2021-03-11,ОЯ,Метеорологическое, Аномально холодная погода,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
646,2021-03-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
645,2021-03-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
644,2021-03-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
643,2021-03-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
642,2021-03-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
641,2021-03-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
640,2021-03-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
639,2021-03-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,2021-03-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,2021-03-21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,2021-03-22,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
635,2021-03-23,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
634,2021-03-24,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4027,2021-03-24,НЯ,Метеорологическое, Очень сильный снег,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
633,2021-03-25,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
632,2021-03-26,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
631,2021-03-27,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
630,2021-03-28,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
629,2021-03-29,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
628,2021-03-30,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
627,2021-03-31,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4028,2021-03-31,НЯ,Метеорологическое, Очень сильный снег,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4029,2021-04-01,НЯ,Метеорологическое, Очень сильный снег,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
626,2021-04-01,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
625,2021-04-02,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
624,2021-04-03,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
623,2021-04-04,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
622,2021-04-05,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
621,2021-04-06,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
620,2021-04-07,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
619,2021-04-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,2021-04-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,2021-04-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,2021-04-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,2021-04-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,2021-04-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,2021-04-14,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,2021-04-15,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,2021-04-16,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4030,2021-04-17,НЯ,Метеорологическое, Очень сильный ветер,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,2021-04-17,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,2021-04-18,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,2021-04-19,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,2021-04-20,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4031,2021-04-21,НЯ,Метеорологическое, Очень сильный ветер,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,2021-04-21,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,2021-04-22,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,2021-04-23,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,2021-04-24,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4032,2021-04-24,НЯ,Метеорологическое, Очень сильный ветер,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,2021-04-25,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,2021-04-26,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4033,2021-04-26,НЯ,Метеорологическое, Очень сильный ветер,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,2021-04-27,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,2021-04-28,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4034,2021-04-28,НЯ,Метеорологическое, Очень сильный ветер,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,2021-04-29,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,2021-04-30,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,2021-05-01,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4035,2021-05-01,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036,2021-05-01,ОЯ,Метеорологическое, Очень сильный ветер,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,2021-05-02,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,2021-05-03,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4037,2021-05-04,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,2021-05-04,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,2021-05-05,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,2021-05-06,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,2021-05-07,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,2021-05-08,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
588,2021-05-09,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
587,2021-05-10,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4038,2021-05-10,ОЯ,Метеорологическое, Аномально жаркая погода,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
586,2021-05-11,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
585,2021-05-12,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
584,2021-05-13,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
583,2021-05-14,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4039,2021-05-14,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4041,2021-05-14,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
582,2021-05-15,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
581,2021-05-16,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
580,2021-05-17,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
579,2021-05-18,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
578,2021-05-19,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4042,2021-05-20,ОЯ,Метеорологическое, Аномально жаркая погода,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
577,2021-05-20,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
576,2021-05-21,НЯ,КНЯ, Очень сильный ветер,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4043,2021-05-21,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4044,2021-05-21,ОЯ,Метеорологическое,Крупный град,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
575,2021-05-22,,,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
574,2021-05-23,НЯ,Метеорологическое, Очень сильный ветер,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4045,2021-05-23,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4046,2021-05-24,ОЯ,Метеорологическое, Чрезвычайная пожарная опасность,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
573,2021-05-24,,,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
572,2021-05-25,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
571,2021-05-26,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4047,2021-05-26,ОЯ,Метеорологическое, Чрезвычайная пожарная опасность,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
570,2021-05-27,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4048,2021-05-28,ОЯ,Агрометеорологическое,Заморозки,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
569,2021-05-28,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4049,2021-05-29,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,2021-05-29,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050,2021-05-29,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,2021-05-30,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4052,2021-05-31,ОЯ,Метеорологическое,Заморозки,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,2021-05-31,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,2021-06-01,ОЯ,Метеорологическое, Чрезвычайная пожарная опасность,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,2021-06-02,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,2021-06-03,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,2021-06-04,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,2021-06-05,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,2021-06-06,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,2021-06-07,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,2021-06-08,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4054,2021-06-08,ОЯ,Агрометеорологическое, Заморозки,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,2021-06-09,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,2021-06-10,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,2021-06-11,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,2021-06-12,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4055,2021-06-12,ОЯ,Метеорологическое, Чрезвычайная пожарная опасность,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,2021-06-13,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,2021-06-14,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4056,2021-06-14,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4057,2021-06-14,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,2021-06-15,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,2021-06-16,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4059,2021-06-16,ОЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,2021-06-17,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,2021-06-18,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,2021-06-19,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4061,2021-06-19,НЯ,Метеорологическое, Очень сильный ветер,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,2021-06-20,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4063,2021-06-21,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,2021-06-21,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4062,2021-06-21,ОЯ,Метеорологическое, Очень сильный ветер,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,2021-06-22,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,2021-06-23,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4065,2021-06-23,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,2021-06-24,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4068,2021-06-25,ОЯ,Метеорологическое,Очень сильный дождь,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,2021-06-25,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4067,2021-06-25,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4066,2021-06-25,ОЯ,Метеорологическое,Очень сильный дождь,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540,2021-06-26,,,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
539,2021-06-27,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4069,2021-06-27,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
538,2021-06-28,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4070,2021-06-28,ОЯ,Метеорологическое, Аномально жаркая погода,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4072,2021-06-29,ОЯ,Метеорологическое, Аномально жаркая погода,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
4071,2021-06-29,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
537,2021-06-29,,,,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
536,2021-06-30,,,,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
535,2021-07-01,,,,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
4073,2021-07-01,ОЯ,Метеорологическое," Шквал , Очень сильный дождь , Сильный ливень , Крупный град",1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
534,2021-07-02,,,,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
4074,2021-07-03,НЯ,Метеорологическое," Очень сильный ветер , Шквал , Очень сильный дождь , Сильный ливень , Крупный град",1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0
533,2021-07-03,,,,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0
4075,2021-07-03,НЯ,Метеорологическое, Чрезвычайная пожарная опасность,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0
532,2021-07-04,,,,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0
531,2021-07-05,,,,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0
4076,2021-07-05,НЯ,Гидрологическое, Паводок,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0
530,2021-07-06,,,,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
529,2021-07-07,,,,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
528,2021-07-08,,,,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
527,2021-07-09,,,,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
526,2021-07-10,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
525,2021-07-11,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
524,2021-07-12,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
523,2021-07-13,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,2021-07-14,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4077,2021-07-14,ОЯ,Метеорологическое, Чрезвычайная пожарная опасность,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,2021-07-15,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,2021-07-16,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4078,2021-07-16,ОЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,2021-07-17,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4079,2021-07-17,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,2021-07-18,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4080,2021-07-18,ОЯ,Метеорологическое, Чрезвычайная пожарная опасность,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4081,2021-07-18,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,2021-07-19,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,2021-07-20,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4083,2021-07-21,ОЯ,Метеорологическое, Чрезвычайная пожарная опасность,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,2021-07-21,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4084,2021-07-21,ОЯ,Метеорологическое,Очень сильный дождь,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4085,2021-07-22,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,2021-07-22,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4086,2021-07-22,ОЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,2021-07-23,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,2021-07-24,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,2021-07-25,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,2021-07-26,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,2021-07-27,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,2021-07-28,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,2021-07-29,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,2021-07-29,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,2021-07-30,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,2021-07-31,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,2021-08-01,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
503,2021-08-02,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
502,2021-08-03,,,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4088,2021-08-03,ОЯ,Метеорологическое, Аномально жаркая погода,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
501,2021-08-04,,,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
500,2021-08-05,,,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4089,2021-08-05,ОЯ,Метеорологическое, Чрезвычайная пожарная опасность,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
499,2021-08-06,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
498,2021-08-07,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
497,2021-08-08,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
496,2021-08-09,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
495,2021-08-10,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4090,2021-08-10,ОЯ,Метеорологическое, Чрезвычайная пожарная опасность,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
494,2021-08-11,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,2021-08-12,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,2021-08-13,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
491,2021-08-14,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
490,2021-08-15,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4092,2021-08-16,ОЯ,КНЯ, Чрезвычайная пожарная опасность,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
489,2021-08-16,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
488,2021-08-17,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
487,2021-08-18,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486,2021-08-19,,,,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
4093,2021-08-19,ОЯ,Метеорологическое, Аномально жаркая погода,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
485,2021-08-20,ОЯ,Метеорологическое, Чрезвычайная пожарная опасность,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
484,2021-08-21,,,,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
4094,2021-08-21,ОЯ,Метеорологическое," Очень сильный ветер , Шквал , Очень сильный дождь , Сильный ливень",1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
