Time,Район_new,svet_prediction_score_1,svet_prediction_score_2,svet_prediction_score_3,svet_prediction_score_4,svet_prediction_score_5,svet_prediction_score_6
2021-12-05,Очерский ГО,0,0,1,0,0,0
2021-12-05,Пермский ГО,2,1,0,2,2,0
2021-12-05,Пермский МО,0,0,0,1,1,0
2021-12-05,Сивинский МО,0,0,0,1,1,0
2021-12-05,Соликамский ГО,1,0,2,2,1,0
2021-12-05,Суксунский ГО,0,0,1,0,0,0
2021-12-05,Уинский МО,0,0,0,1,1,0
2021-12-05,Чайковский ГО,1,0,0,1,1,0
2021-12-05,Частинский МО,0,0,1,0,1,0
2021-12-05,Чердынский ГО,0,0,1,0,0,0
2021-12-05,Чернушинский ГО,1,0,0,2,2,0
2021-12-05,Чусовской ГО,1,0,2,1,1,0
2021-12-05,Юрлинский МО,0,0,0,0,0,0
2021-12-05,Юсьвинский МО,0,0,1,0,0,0
2021-12-06,Александровский МО,1,0,1,0,0,0
2021-12-06,Бардымский МО,0,0,0,0,1,0
2021-12-06,Березники ГО,2,0,2,1,1,0
2021-12-06,Березовский МО,1,0,0,0,0,0
2021-12-06,Большесосновский МО,1,0,0,0,0,0
2021-12-06,Верещагинский ГО,0,0,0,2,0,0
2021-12-06,Гайнский МО,0,0,0,1,0,0
2021-12-06,Горнозаводский ГО,0,0,0,0,0,0
2021-12-06,Губахинский МО,1,0,1,0,0,0
2021-12-06,Добрянский ГО,0,0,2,0,0,0
2021-12-06,Еловский МО,0,0,0,0,0,0
2021-12-06,ЗАТО Звездный,0,2,0,2,0,0
2021-12-06,Ильинский ГО,0,0,0,0,0,0
2021-12-06,Карагайский МО,0,0,2,0,0,0
2021-12-06,Кизеловский ГО,0,0,0,0,0,0
2021-12-06,Кишертский МО,0,0,0,2,0,0
2021-12-06,Косинский МО,0,0,0,0,0,0
2021-12-06,Кочевский МО,0,0,0,0,0,0
2021-12-06,Красновишерский ГО,0,0,0,1,0,0
2021-12-06,Краснокамский ГО,2,0,2,1,1,0
2021-12-06,Кудымкарский МО,1,1,1,0,0,0
2021-12-06,Куединский МО,2,0,2,0,1,0
2021-12-06,Кунгурский МО,2,0,2,0,1,0
2021-12-06,Лысьвенский ГО,1,0,1,0,0,0
2021-12-06,Нытвенский ГО,0,0,1,0,0,0
2021-12-06,Октябрьский ГО,0,0,0,0,0,0
2021-12-06,Ординский МО,0,0,0,0,0,0
2021-12-06,Осинский ГО,0,0,0,0,0,0
2021-12-06,Оханский ГО,2,0,1,0,0,0
2021-12-06,Очерский ГО,0,0,2,0,0,0
2021-12-06,Пермский ГО,2,1,0,2,1,1
2021-12-06,Пермский МО,2,0,0,1,0,0
2021-12-06,Сивинский МО,0,0,0,0,0,0
2021-12-06,Соликамский ГО,1,0,2,2,0,0
2021-12-06,Суксунский ГО,0,0,0,0,0,0
2021-12-06,Уинский МО,0,0,0,0,0,0
2021-12-06,Чайковский ГО,0,0,0,0,0,0
2021-12-06,Частинский МО,0,0,0,0,0,0
2021-12-06,Чердынский ГО,0,0,0,0,0,0
2021-12-06,Чернушинский ГО,1,0,1,0,1,0
2021-12-06,Чусовской ГО,2,0,2,0,0,1
2021-12-06,Юрлинский МО,0,0,0,0,0,0
2021-12-06,Юсьвинский МО,0,0,1,0,0,0
2021-12-07,Александровский МО,1,0,1,0,0,0
2021-12-07,Бардымский МО,0,0,0,0,0,0
2021-12-07,Березники ГО,2,0,1,0,0,0
2021-12-07,Березовский МО,0,0,0,0,0,0
2021-12-07,Большесосновский МО,0,0,0,0,0,0
2021-12-07,Верещагинский ГО,0,0,0,0,0,0
2021-12-07,Гайнский МО,0,0,0,0,0,0
2021-12-07,Горнозаводский ГО,0,0,0,0,0,0
2021-12-07,Губахинский МО,1,0,1,0,0,0
2021-12-07,Добрянский ГО,1,0,2,0,0,0
2021-12-07,Еловский МО,0,0,0,0,0,0
2021-12-07,ЗАТО Звездный,0,2,0,0,0,0
2021-12-07,Ильинский ГО,0,0,0,0,0,0
2021-12-07,Карагайский МО,0,0,2,0,0,0
2021-12-07,Кизеловский ГО,0,0,0,0,0,0
2021-12-07,Кишертский МО,0,0,0,0,0,0
2021-12-07,Косинский МО,0,0,0,0,0,0
2021-12-07,Кочевский МО,0,0,0,0,0,0
2021-12-07,Красновишерский ГО,0,0,0,0,0,0
2021-12-07,Краснокамский ГО,2,0,2,0,0,0
2021-12-07,Кудымкарский МО,1,2,1,0,0,1
2021-12-07,Куединский МО,2,0,1,0,0,0
2021-12-07,Кунгурский МО,2,0,2,0,1,1
2021-12-07,Лысьвенский ГО,2,0,0,0,0,0
2021-12-07,Нытвенский ГО,0,0,0,0,0,0
2021-12-07,Октябрьский ГО,0,0,1,0,0,0
2021-12-07,Ординский МО,0,0,0,0,0,0
2021-12-07,Осинский ГО,0,0,0,0,0,0
2021-12-07,Оханский ГО,2,0,0,0,0,0
2021-12-07,Очерский ГО,0,0,1,0,0,0
2021-12-07,Пермский ГО,2,1,0,0,1,1
2021-12-07,Пермский МО,1,0,0,0,0,0
2021-12-07,Сивинский МО,0,0,0,0,0,0
2021-12-07,Соликамский ГО,2,0,2,0,0,0
2021-12-07,Суксунский ГО,0,0,1,0,0,0
2021-12-07,Уинский МО,0,0,0,0,0,0
2021-12-07,Чайковский ГО,1,0,0,0,0,0
2021-12-07,Частинский МО,0,1,0,0,0,0
2021-12-07,Чердынский ГО,0,0,1,0,0,0
2021-12-07,Чернушинский ГО,2,0,0,0,1,0
2021-12-07,Чусовской ГО,2,0,2,0,0,1
2021-12-07,Юрлинский МО,0,0,0,0,0,0
2021-12-07,Юсьвинский МО,0,0,1,0,0,0
2021-12-08,Александровский МО,0,0,0,0,0,0
2021-12-08,Бардымский МО,0,0,0,0,0,0
2021-12-08,Березники ГО,0,0,1,0,1,0
2021-12-08,Березовский МО,0,0,0,0,0,0
2021-12-08,Большесосновский МО,0,0,0,0,0,0
2021-12-08,Верещагинский ГО,0,0,0,0,0,0
2021-12-08,Гайнский МО,0,0,0,0,0,0
2021-12-08,Горнозаводский ГО,0,0,0,0,0,0
2021-12-08,Губахинский МО,0,0,0,0,0,0
2021-12-08,Добрянский ГО,1,0,1,0,0,0
2021-12-08,Еловский МО,0,0,0,0,0,0
2021-12-08,ЗАТО Звездный,0,2,0,1,0,0
2021-12-08,Ильинский ГО,0,0,0,0,0,0
2021-12-08,Карагайский МО,0,0,1,0,0,0
2021-12-08,Кизеловский ГО,0,0,0,0,0,0
2021-12-08,Кишертский МО,0,0,0,0,0,0
2021-12-08,Косинский МО,0,0,0,0,0,0
2021-12-08,Кочевский МО,0,0,0,0,0,0
2021-12-08,Красновишерский ГО,0,0,0,0,0,0
2021-12-08,Краснокамский ГО,0,0,0,0,0,0
2021-12-08,Кудымкарский МО,0,1,0,0,0,0
2021-12-08,Куединский МО,0,0,0,0,0,0
2021-12-08,Кунгурский МО,0,0,1,0,1,0
2021-12-08,Лысьвенский ГО,0,0,0,0,0,0
2021-12-08,Нытвенский ГО,0,0,0,0,0,0
2021-12-08,Октябрьский ГО,0,0,0,0,0,0
2021-12-08,Ординский МО,0,0,0,0,0,0
2021-12-08,Осинский ГО,0,0,0,0,0,0
2021-12-08,Оханский ГО,0,0,0,0,0,0
2021-12-08,Очерский ГО,0,0,1,0,0,0
2021-12-08,Пермский ГО,1,0,0,1,2,2
2021-12-08,Пермский МО,0,0,0,0,1,1
2021-12-08,Сивинский МО,0,0,0,0,0,0
2021-12-08,Соликамский ГО,0,0,0,0,0,0
2021-12-08,Суксунский ГО,0,0,0,0,0,0
2021-12-08,Уинский МО,0,0,0,0,0,0
2021-12-08,Чайковский ГО,0,0,0,0,0,0
2021-12-08,Частинский МО,0,0,0,0,0,0
2021-12-08,Чердынский ГО,0,0,0,0,0,0
2021-12-08,Чернушинский ГО,0,0,0,0,1,0
2021-12-08,Чусовской ГО,0,0,1,0,0,0
2021-12-08,Юрлинский МО,0,0,0,0,0,0
2021-12-08,Юсьвинский МО,0,0,1,0,0,0
2021-12-09,Александровский МО,0,0,0,0,0,0
2021-12-09,Бардымский МО,0,0,0,0,1,0
2021-12-09,Березники ГО,0,0,1,1,1,0
2021-12-09,Березовский МО,0,0,0,0,0,0
2021-12-09,Большесосновский МО,0,0,0,0,0,0
2021-12-09,Верещагинский ГО,0,0,0,2,0,0
2021-12-09,Гайнский МО,0,0,0,0,0,0
2021-12-09,Горнозаводский ГО,0,0,0,0,0,0
2021-12-09,Губахинский МО,0,0,0,0,0,0
2021-12-09,Добрянский ГО,0,0,1,0,1,0
2021-12-09,Еловский МО,0,0,0,0,0,0
2021-12-09,ЗАТО Звездный,0,1,0,2,0,0
2021-12-09,Ильинский ГО,0,0,0,0,0,0
2021-12-09,Карагайский МО,0,0,1,0,0,0
2021-12-09,Кизеловский ГО,0,0,0,0,0,0
2021-12-09,Кишертский МО,0,0,0,1,0,0
2021-12-09,Косинский МО,0,0,0,0,0,0
2021-12-09,Кочевский МО,0,0,0,0,0,0
2021-12-09,Красновишерский ГО,0,0,0,1,0,0
2021-12-09,Краснокамский ГО,0,0,0,0,0,0
2021-12-09,Кудымкарский МО,0,0,0,0,0,0
2021-12-09,Куединский МО,0,0,0,1,1,0
2021-12-09,Кунгурский МО,0,0,1,0,1,1
2021-12-09,Лысьвенский ГО,0,0,0,0,1,0
2021-12-09,Нытвенский ГО,0,0,0,0,0,0
2021-12-09,Октябрьский ГО,0,0,0,0,0,0
2021-12-09,Ординский МО,0,0,0,0,0,0
2021-12-09,Осинский ГО,0,0,0,0,0,0
2021-12-09,Оханский ГО,0,0,0,0,1,0
2021-12-09,Очерский ГО,0,0,2,0,0,0
2021-12-09,Пермский ГО,1,0,1,2,2,0
2021-12-09,Пермский МО,0,0,1,2,2,0
2021-12-09,Сивинский МО,0,0,0,0,0,0
2021-12-09,Соликамский ГО,0,0,1,1,0,0
2021-12-09,Суксунский ГО,0,0,0,0,0,0
2021-12-09,Уинский МО,0,0,0,1,0,0
2021-12-09,Чайковский ГО,0,0,0,0,0,0
2021-12-09,Частинский МО,0,0,0,0,1,0
2021-12-09,Чердынский ГО,0,0,0,0,0,0
2021-12-09,Чернушинский ГО,0,0,0,0,2,0
2021-12-09,Чусовской ГО,0,0,2,0,1,0
2021-12-09,Юрлинский МО,0,0,0,0,0,0
2021-12-09,Юсьвинский МО,0,0,1,0,0,0
2021-12-10,Александровский МО,0,0,0,0,0,0
2021-12-10,Бардымский МО,0,0,0,0,0,0
2021-12-10,Березники ГО,0,0,1,1,1,0
2021-12-10,Березовский МО,0,0,0,0,0,0
2021-12-10,Большесосновский МО,0,0,0,0,0,0
2021-12-10,Верещагинский ГО,0,0,0,1,0,0
2021-12-10,Гайнский МО,0,0,0,0,0,0
2021-12-10,Горнозаводский ГО,0,0,0,0,0,0
2021-12-10,Губахинский МО,0,0,0,0,0,0
2021-12-10,Добрянский ГО,0,0,2,0,0,0
2021-12-10,Еловский МО,0,0,0,0,0,0
2021-12-10,ЗАТО Звездный,0,2,0,1,0,0
2021-12-10,Ильинский ГО,0,0,0,0,0,0
2021-12-10,Карагайский МО,0,0,2,0,0,0
2021-12-10,Кизеловский ГО,0,0,0,0,0,0
2021-12-10,Кишертский МО,0,0,0,1,0,0
2021-12-10,Косинский МО,0,0,0,0,0,0
2021-12-10,Кочевский МО,0,0,0,0,0,0
2021-12-10,Красновишерский ГО,0,0,0,0,0,0
2021-12-10,Краснокамский ГО,0,0,1,0,1,0
2021-12-10,Кудымкарский МО,0,0,0,0,0,0
2021-12-10,Куединский МО,0,0,1,0,1,0
2021-12-10,Кунгурский МО,0,0,1,0,1,0
2021-12-10,Лысьвенский ГО,0,0,0,0,0,0
2021-12-10,Нытвенский ГО,0,0,0,0,0,2
2021-12-10,Октябрьский ГО,0,0,0,0,0,0
2021-12-10,Ординский МО,0,0,0,0,0,0
2021-12-10,Осинский ГО,0,0,0,0,0,0
2021-12-10,Оханский ГО,0,0,0,0,0,0
2021-12-10,Очерский ГО,0,0,0,0,0,0
2021-12-10,Пермский ГО,2,1,2,2,2,0
2021-12-10,Пермский МО,0,0,1,1,2,0
2021-12-10,Сивинский МО,0,0,0,0,0,0
2021-12-10,Соликамский ГО,0,0,1,1,1,0
2021-12-10,Суксунский ГО,0,0,0,0,0,2
2021-12-10,Уинский МО,0,0,0,0,0,0
2021-12-10,Чайковский ГО,0,0,0,0,0,0
2021-12-10,Частинский МО,0,0,0,0,0,0
2021-12-10,Чердынский ГО,0,0,0,0,0,0
2021-12-10,Чернушинский ГО,0,0,0,0,1,0
2021-12-10,Чусовской ГО,0,0,1,0,0,0
2021-12-10,Юрлинский МО,0,0,0,0,0,0
2021-12-10,Юсьвинский МО,0,0,0,0,0,0
2021-12-11,Александровский МО,0,0,1,0,0,0
2021-12-11,Бардымский МО,0,0,0,0,0,0
2021-12-11,Березники ГО,1,0,1,1,0,0
2021-12-11,Березовский МО,0,0,0,0,0,0
2021-12-11,Большесосновский МО,0,0,0,0,0,0
2021-12-11,Верещагинский ГО,0,0,0,0,0,0
2021-12-11,Гайнский МО,0,0,0,0,0,0
2021-12-11,Горнозаводский ГО,0,0,0,1,0,0
2021-12-11,Губахинский МО,0,0,0,0,0,0
2021-12-11,Добрянский ГО,0,0,1,0,0,0
2021-12-11,Еловский МО,0,0,0,0,0,0
2021-12-11,ЗАТО Звездный,0,2,0,1,0,0
2021-12-11,Ильинский ГО,0,0,0,0,0,0
2021-12-11,Карагайский МО,0,0,1,0,0,0
2021-12-11,Кизеловский ГО,0,0,0,0,0,0
2021-12-11,Кишертский МО,0,0,0,0,0,0
2021-12-11,Косинский МО,0,0,0,0,0,0
2021-12-11,Кочевский МО,0,0,0,0,0,0
2021-12-11,Красновишерский ГО,0,0,0,0,0,0
2021-12-11,Краснокамский ГО,1,0,1,1,0,0
2021-12-11,Кудымкарский МО,0,0,1,0,0,0
2021-12-11,Куединский МО,0,0,0,1,0,0
2021-12-11,Кунгурский МО,1,0,1,1,0,0
2021-12-11,Лысьвенский ГО,0,0,0,0,0,0
2021-12-11,Нытвенский ГО,0,0,0,0,0,0
2021-12-11,Октябрьский ГО,0,0,0,0,0,0
2021-12-11,Ординский МО,0,0,0,0,0,0
2021-12-11,Осинский ГО,0,0,0,0,0,0
2021-12-11,Оханский ГО,0,0,0,0,0,0
2021-12-11,Очерский ГО,0,0,1,0,0,0
2021-12-11,Пермский ГО,2,2,1,2,2,2
2021-12-11,Пермский МО,1,1,0,0,1,1
2021-12-11,Сивинский МО,0,0,0,0,0,0
2021-12-11,Соликамский ГО,1,0,1,1,0,0
2021-12-11,Суксунский ГО,0,0,0,0,0,0
2021-12-11,Уинский МО,0,0,0,0,0,0
2021-12-11,Чайковский ГО,0,0,0,0,0,0
2021-12-11,Частинский МО,0,0,0,0,0,0
2021-12-11,Чердынский ГО,0,0,1,0,0,0
2021-12-11,Чернушинский ГО,0,0,0,0,0,0
2021-12-11,Чусовской ГО,0,0,0,0,0,0
2021-12-11,Юрлинский МО,0,0,0,0,0,0
2021-12-11,Юсьвинский МО,0,0,1,0,0,0
2021-12-12,Александровский МО,0,0,2,1,0,0
2021-12-12,Бардымский МО,0,0,0,0,0,0
2021-12-12,Березники ГО,0,0,1,1,1,0
2021-12-12,Березовский МО,0,0,0,0,0,0
2021-12-12,Большесосновский МО,0,0,0,0,0,0
2021-12-12,Верещагинский ГО,0,0,0,1,0,0
2021-12-12,Гайнский МО,0,0,0,0,0,0
2021-12-12,Горнозаводский ГО,0,0,0,2,0,0
2021-12-12,Губахинский МО,0,0,1,1,0,0
2021-12-12,Добрянский ГО,0,1,2,0,0,0
2021-12-12,Еловский МО,0,0,0,0,0,0
2021-12-12,ЗАТО Звездный,0,2,0,1,0,0
2021-12-12,Ильинский ГО,0,0,0,0,0,0
2021-12-12,Карагайский МО,0,0,2,0,0,0
2021-12-12,Кизеловский ГО,0,0,0,1,0,0
2021-12-12,Кишертский МО,0,0,0,1,0,0
2021-12-12,Косинский МО,0,0,0,0,0,0
2021-12-12,Кочевский МО,0,0,0,1,0,0
2021-12-12,Красновишерский ГО,0,0,0,1,0,0
2021-12-12,Краснокамский ГО,0,0,1,1,0,0
2021-12-12,Кудымкарский МО,0,0,2,0,0,0
2021-12-12,Куединский МО,0,0,1,1,0,0
2021-12-12,Кунгурский МО,1,0,1,1,0,0
2021-12-12,Лысьвенский ГО,0,0,0,0,0,0
2021-12-12,Нытвенский ГО,0,0,0,0,0,1
2021-12-12,Октябрьский ГО,0,0,1,0,0,0
2021-12-12,Ординский МО,0,0,0,0,0,0
2021-12-12,Осинский ГО,0,0,0,1,0,0
2021-12-12,Оханский ГО,0,0,0,0,0,0
2021-12-12,Очерский ГО,0,0,1,0,0,0
2021-12-12,Пермский ГО,2,2,2,2,2,2
2021-12-12,Пермский МО,2,1,1,1,1,1
2021-12-12,Сивинский МО,0,0,0,0,0,0
2021-12-12,Соликамский ГО,1,0,1,1,0,0
2021-12-12,Суксунский ГО,0,0,1,0,0,1
2021-12-12,Уинский МО,0,0,0,0,0,0
2021-12-12,Чайковский ГО,0,0,0,0,0,0
2021-12-12,Частинский МО,0,1,1,0,0,0
2021-12-12,Чердынский ГО,0,0,2,0,0,0
2021-12-12,Чернушинский ГО,0,0,0,0,0,0
2021-12-12,Чусовской ГО,0,0,2,1,0,1
2021-12-12,Юрлинский МО,0,0,0,1,0,0
2021-12-12,Юсьвинский МО,0,0,1,0,0,0
2021-12-13,Александровский МО,0,0,2,0,0,0
2021-12-13,Бардымский МО,0,1,1,0,0,0
2021-12-13,Березники ГО,1,0,2,1,2,0
2021-12-13,Березовский МО,0,0,0,0,0,0
2021-12-13,Большесосновский МО,0,2,0,0,0,0
2021-12-13,Верещагинский ГО,0,0,2,0,0,0
2021-12-13,Гайнский МО,0,0,0,0,0,0
2021-12-13,Горнозаводский ГО,0,0,1,1,0,0
2021-12-13,Губахинский МО,0,0,2,0,0,0
2021-12-13,Добрянский ГО,0,1,2,0,0,0
2021-12-13,Еловский МО,0,0,0,0,0,0
2021-12-13,ЗАТО Звездный,0,2,2,1,0,0
2021-12-13,Ильинский ГО,0,1,0,0,0,0
2021-12-13,Карагайский МО,0,0,2,0,0,0
2021-12-13,Кизеловский ГО,0,0,0,0,0,0
2021-12-13,Кишертский МО,0,0,2,0,0,0
2021-12-13,Косинский МО,0,0,0,0,0,0
2021-12-13,Кочевский МО,0,0,0,0,0,0
2021-12-13,Красновишерский ГО,0,0,2,0,0,0
2021-12-13,Краснокамский ГО,1,0,2,1,1,0
2021-12-13,Кудымкарский МО,0,0,2,0,0,0
2021-12-13,Куединский МО,0,0,2,1,1,0
2021-12-13,Кунгурский МО,1,0,2,1,1,0
2021-12-13,Лысьвенский ГО,0,0,1,0,0,0
2021-12-13,Нытвенский ГО,0,0,2,0,0,2
2021-12-13,Октябрьский ГО,0,0,2,0,0,0
2021-12-13,Ординский МО,0,0,0,0,0,0
2021-12-13,Осинский ГО,0,0,2,0,0,0
2021-12-13,Оханский ГО,0,0,1,0,1,0
2021-12-13,Очерский ГО,0,1,2,0,0,0
2021-12-13,Пермский ГО,2,2,2,2,2,1
2021-12-13,Пермский МО,2,1,2,0,1,0
2021-12-13,Сивинский МО,0,0,1,0,0,0
2021-12-13,Соликамский ГО,1,0,2,1,1,0
2021-12-13,Суксунский ГО,0,1,2,0,0,2
2021-12-13,Уинский МО,0,0,1,0,0,0
2021-12-13,Чайковский ГО,0,0,1,0,0,0
2021-12-13,Частинский МО,0,1,2,0,0,0
2021-12-13,Чердынский ГО,0,0,2,0,0,0
2021-12-13,Чернушинский ГО,0,0,1,0,2,0
2021-12-13,Чусовской ГО,1,0,2,0,0,0
2021-12-13,Юрлинский МО,0,0,0,0,0,0
2021-12-13,Юсьвинский МО,0,0,2,0,0,0
2021-12-14,Александровский МО,0,0,0,0,0,0
2021-12-14,Бардымский МО,0,0,0,0,0,0
2021-12-14,Березники ГО,0,0,1,0,1,0
2021-12-14,Березовский МО,0,0,0,0,0,0
2021-12-14,Большесосновский МО,0,0,0,0,0,0
2021-12-14,Верещагинский ГО,0,0,0,0,0,0
2021-12-14,Гайнский МО,0,0,0,0,0,0
2021-12-14,Горнозаводский ГО,0,0,0,0,0,0
2021-12-14,Губахинский МО,0,0,0,0,0,0
2021-12-14,Добрянский ГО,0,0,2,0,1,0
2021-12-14,Еловский МО,0,0,0,0,0,0
2021-12-14,ЗАТО Звездный,0,2,1,1,0,0
2021-12-14,Ильинский ГО,0,0,0,0,0,0
2021-12-14,Карагайский МО,0,0,2,0,0,0
2021-12-14,Кизеловский ГО,0,0,0,0,0,0
2021-12-14,Кишертский МО,0,0,0,0,0,0
2021-12-14,Косинский МО,0,0,0,0,0,0
2021-12-14,Кочевский МО,0,0,0,0,0,0
2021-12-14,Красновишерский ГО,0,0,0,0,0,0
2021-12-14,Краснокамский ГО,0,0,1,0,0,0
2021-12-14,Кудымкарский МО,0,0,0,0,0,0
2021-12-14,Куединский МО,0,0,1,0,0,0
2021-12-14,Кунгурский МО,0,0,1,0,1,0
2021-12-14,Лысьвенский ГО,0,0,0,0,0,0
2021-12-14,Нытвенский ГО,0,0,1,0,0,2
2021-12-14,Октябрьский ГО,0,0,0,0,0,0
2021-12-14,Ординский МО,0,0,0,0,0,0
2021-12-14,Осинский ГО,0,0,0,0,0,0
2021-12-14,Оханский ГО,0,0,0,0,0,0
2021-12-14,Очерский ГО,0,0,1,0,0,0
2021-12-14,Пермский ГО,2,2,2,2,2,0
2021-12-14,Пермский МО,1,1,2,0,1,0
2021-12-14,Сивинский МО,0,0,0,0,0,0
2021-12-14,Соликамский ГО,0,0,1,0,0,0
2021-12-14,Суксунский ГО,0,0,0,0,0,2
2021-12-14,Уинский МО,0,0,0,0,0,0
2021-12-14,Чайковский ГО,0,0,0,0,0,0
2021-12-14,Частинский МО,0,1,1,0,1,0
2021-12-14,Чердынский ГО,0,0,0,0,0,0
2021-12-14,Чернушинский ГО,0,0,0,0,1,0
2021-12-14,Чусовской ГО,0,0,2,0,0,0
2021-12-14,Юрлинский МО,0,0,0,0,0,0
2021-12-14,Юсьвинский МО,0,0,1,0,0,0
2021-12-15,Александровский МО,0,0,0,0,0,0
2021-12-15,Бардымский МО,0,0,0,0,0,0
2021-12-15,Березники ГО,0,0,1,0,1,0
2021-12-15,Березовский МО,0,0,0,0,0,0
2021-12-15,Большесосновский МО,0,0,0,0,0,0
2021-12-15,Верещагинский ГО,0,0,0,0,0,0
2021-12-15,Гайнский МО,0,0,0,0,0,0
2021-12-15,Горнозаводский ГО,0,0,0,0,0,0
2021-12-15,Губахинский МО,0,0,0,0,0,0
2021-12-15,Добрянский ГО,0,0,0,0,0,0
2021-12-15,Еловский МО,0,0,0,0,0,0
2021-12-15,ЗАТО Звездный,0,2,0,1,0,0
2021-12-15,Ильинский ГО,0,0,0,0,0,0
2021-12-15,Карагайский МО,0,0,0,0,0,0
2021-12-15,Кизеловский ГО,0,0,0,0,0,0
2021-12-15,Кишертский МО,0,0,0,0,0,0
2021-12-15,Косинский МО,0,0,0,0,0,0
2021-12-15,Кочевский МО,0,0,0,0,0,0
2021-12-15,Красновишерский ГО,0,0,0,0,0,0
2021-12-15,Краснокамский ГО,0,0,1,0,0,0
2021-12-15,Кудымкарский МО,0,0,0,0,0,0
2021-12-15,Куединский МО,0,0,1,0,0,0
2021-12-15,Кунгурский МО,0,0,1,0,0,0
2021-12-15,Лысьвенский ГО,0,0,0,0,0,0
2021-12-15,Нытвенский ГО,0,0,0,0,0,1
2021-12-15,Октябрьский ГО,0,0,0,0,0,0
2021-12-15,Ординский МО,0,0,0,0,0,0
2021-12-15,Осинский ГО,0,0,0,0,0,0
2021-12-15,Оханский ГО,0,0,0,0,0,0
2021-12-15,Очерский ГО,0,0,1,0,0,0
2021-12-15,Пермский ГО,2,1,2,2,2,0
2021-12-15,Пермский МО,0,0,0,0,0,0
2021-12-15,Сивинский МО,0,0,0,0,0,0
2021-12-15,Соликамский ГО,0,0,0,0,0,0
2021-12-15,Суксунский ГО,0,0,0,0,0,1
2021-12-15,Уинский МО,0,0,0,0,0,0
2021-12-15,Чайковский ГО,0,0,0,0,0,0
2021-12-15,Частинский МО,0,0,0,0,0,0
2021-12-15,Чердынский ГО,0,0,0,0,0,0
2021-12-15,Чернушинский ГО,0,0,0,0,0,0
2021-12-15,Чусовской ГО,0,0,1,0,0,0
2021-12-15,Юрлинский МО,0,0,0,0,0,0
2021-12-15,Юсьвинский МО,0,0,0,0,0,0
2021-12-16,Александровский МО,0,0,0,0,0,0
2021-12-16,Бардымский МО,0,0,0,0,0,0
2021-12-16,Березники ГО,0,0,1,0,1,0
2021-12-16,Березовский МО,0,0,0,0,0,0
2021-12-16,Большесосновский МО,0,0,0,0,0,0
2021-12-16,Верещагинский ГО,0,0,0,0,0,0
2021-12-16,Гайнский МО,0,0,0,0,0,0
2021-12-16,Горнозаводский ГО,0,0,0,0,1,0
2021-12-16,Губахинский МО,0,0,0,0,0,0
2021-12-16,Добрянский ГО,0,0,1,0,1,0
2021-12-16,Еловский МО,0,0,0,0,0,0
2021-12-16,ЗАТО Звездный,0,2,0,0,0,0
2021-12-16,Ильинский ГО,0,0,0,0,0,0
2021-12-16,Карагайский МО,0,0,0,0,0,0
2021-12-16,Кизеловский ГО,0,0,0,0,0,0
2021-12-16,Кишертский МО,0,0,0,0,0,0
2021-12-16,Косинский МО,0,0,0,0,0,0
2021-12-16,Кочевский МО,0,0,0,0,0,0
2021-12-16,Красновишерский ГО,0,0,0,0,0,0
2021-12-16,Краснокамский ГО,0,0,0,0,0,0
2021-12-16,Кудымкарский МО,0,0,0,0,0,0
2021-12-16,Куединский МО,0,0,1,0,0,0
2021-12-16,Кунгурский МО,0,0,1,0,0,0
2021-12-16,Лысьвенский ГО,0,0,0,0,0,0
2021-12-16,Нытвенский ГО,0,0,1,0,0,0
2021-12-16,Октябрьский ГО,0,0,0,0,0,0
2021-12-16,Ординский МО,0,0,0,0,0,0
2021-12-16,Осинский ГО,0,0,0,0,0,0
2021-12-16,Оханский ГО,0,0,0,0,0,0
2021-12-16,Очерский ГО,0,0,0,0,0,0
2021-12-16,Пермский ГО,2,0,1,0,2,0
2021-12-16,Пермский МО,0,0,1,0,1,0
2021-12-16,Сивинский МО,0,0,0,0,0,0
2021-12-16,Соликамский ГО,0,0,1,0,0,0
2021-12-16,Суксунский ГО,0,0,0,0,0,0
2021-12-16,Уинский МО,0,0,0,0,0,0
2021-12-16,Чайковский ГО,0,0,0,0,0,0
2021-12-16,Частинский МО,0,0,0,0,1,0
2021-12-16,Чердынский ГО,0,0,0,0,0,0
2021-12-16,Чернушинский ГО,0,0,0,0,1,0
2021-12-16,Чусовской ГО,0,0,0,0,0,0
2021-12-16,Юрлинский МО,0,0,0,0,0,0
2021-12-16,Юсьвинский МО,0,0,0,0,0,0
2021-12-17,Александровский МО,0,0,0,1,0,0
2021-12-17,Бардымский МО,0,0,0,0,0,0
2021-12-17,Березники ГО,1,0,1,1,1,0
2021-12-17,Березовский МО,1,0,0,0,0,0
2021-12-17,Большесосновский МО,0,0,0,0,0,0
2021-12-17,Верещагинский ГО,0,0,0,1,0,0
2021-12-17,Гайнский МО,0,0,0,0,0,0
2021-12-17,Горнозаводский ГО,0,0,0,1,0,0
2021-12-17,Губахинский МО,0,0,0,1,0,0
2021-12-17,Добрянский ГО,1,0,2,0,0,0
2021-12-17,Еловский МО,0,0,0,0,0,0
2021-12-17,ЗАТО Звездный,0,2,0,1,0,0
2021-12-17,Ильинский ГО,0,0,0,0,0,0
2021-12-17,Карагайский МО,0,0,2,1,0,0
2021-12-17,Кизеловский ГО,0,0,0,1,0,0
2021-12-17,Кишертский МО,0,0,0,0,0,0
2021-12-17,Косинский МО,0,0,0,0,0,0
